row_index,duplicate_of_row_index,text,matched_text,category,matched_category,same_category,similarity
13245,375,中东主权财富基金买了哪些a股？,中东主权财富基金买了哪些a股？,股票,股票,True,0.9999997615814209
13246,376,电影票买了能退吗？,电影票买了能退吗？,非金融,非金融,True,1.0
13247,377,债券的会计核算复杂吗？,债券的会计核算复杂吗？,债券,债券,True,1.0
13248,860,在哪里可以查到基金的官方公告？,什么是基金公告？,基金,基金,True,0.9202179908752441
13249,379,为什么股票回本就赶紧卖掉？,为什么股票回本就赶紧卖掉？,股票,股票,True,1.000000238418579
13250,380,社保基金会配置黄金吗？,社保基金会配置黄金吗？,黄金,黄金,True,1.000000238418579
13251,381,什么是分拆上市？,什么是分拆上市？,股票,股票,True,1.000000238418579
13252,382,什么是乳业股？,什么是乳业股？,股票,股票,True,0.9999999403953552
13253,383,简历怎么写才吸引人？,简历怎么写才吸引人？,非金融,非金融,True,1.0000001192092896
13254,267,etf联接基金和etf哪个先买？,etf联接基金和etf哪个先买？,基金,基金,True,1.000000238418579
13255,385,电脑蓝屏了怎么解决？,电脑蓝屏了怎么解决？,非金融,非金融,True,1.0
13256,386,持有期和封闭期有什么不同？,持有期和封闭期有什么不同？,基金,基金,True,1.0
13257,218,免税牌照含金量有多高？,免税牌照含金量有多高？,股票,股票,True,1.000000238418579
13258,388,什么是大盘风格基金？什么是小盘风格基金？,什么是大盘风格基金？什么是小盘风格基金？,基金,基金,True,0.9999999403953552
13259,389,什么是基金的a类、b类、c类份额？,什么是基金的a类、b类、c类份额？,基金,基金,True,0.9999998211860657
13260,390,支付宝里的黄金是黄金etf吗？,支付宝里的黄金是黄金etf吗？,黄金,黄金,True,1.0
13261,391,债券的次级属性是什么意思？,债券的次级属性是什么意思？,债券,债券,True,1.0
13262,392,香港的黄金交易有税收优惠吗？,香港的黄金交易有税收优惠吗？,黄金,黄金,True,0.9999999403953552
13263,393,什么是基金净值？,什么是基金净值？,基金,基金,True,0.9999998807907104
13264,394,加工费对黄金首饰的投资价值有什么影响？,加工费对黄金首饰的投资价值有什么影响？,黄金,黄金,True,0.9999998807907104
13265,395,什么是恐慌指数（vix）？,什么是恐慌指数（vix）？,股票,股票,True,1.0
13266,396,什么是借壳上市？,什么是借壳上市？,股票,股票,True,1.0000003576278687
13267,397,收到监管函的股票能买吗？,收到监管函的股票能买吗？,股票,股票,True,0.9999998211860657
13268,398,营业执照怎么办？,营业执照怎么办？,非金融,非金融,True,1.0
13269,399,如何通过黄金曲线（期货升贴水）判断市场情绪？,如何通过黄金曲线（期货升贴水）判断市场情绪？,黄金,黄金,True,1.0
13270,400,当金价上涨10%，黄金股一般会涨多少？,当金价上涨10%，黄金股一般会涨多少？,黄金,黄金,True,1.0000001192092896
13271,401,什么是黄金etf联接基金？和黄金etf有什么区别？,什么是黄金etf联接基金？和黄金etf有什么区别？,黄金,黄金,True,0.9999999403953552
13272,402,如何构建自己的投资组合？,如何构建自己的投资组合？,股票,股票,True,1.0
13273,403,券商的收益凭证是什么？,券商的收益凭证是什么？,股票,股票,True,1.0000001192092896
13274,404,商誉减值对股价影响大吗？,商誉减值对股价影响大吗？,股票,股票,True,0.9999997615814209
13275,405,什么是红利指数？,什么是红利指数？,股票,股票,True,0.9999998807907104
13276,406,什么是蓝筹股？什么是成长股？,什么是蓝筹股？什么是成长股？,股票,股票,True,1.0
13277,59,哪些因素会影响黄金价格？,黄金的供需关系如何影响价格？,黄金,黄金,True,0.9435960054397583
13278,398,营业执照怎么办？,营业执照怎么办？,非金融,非金融,True,1.0
13279,409,买债券基金和直接买债券有什么区别？,买债券基金和直接买债券有什么区别？,债券,债券,True,0.9999998807907104
13280,410,实物黄金怎么回购？需要带什么凭证？,实物黄金怎么回购？需要带什么凭证？,黄金,黄金,True,0.9999998807907104
13281,411,基金定投一定能摊薄成本吗？在市场单边下跌时怎么办？,基金定投一定能摊薄成本吗？在市场单边下跌时怎么办？,基金,基金,True,1.0
13282,412,多个银行之间的账户黄金可以转移吗？,多个银行之间的账户黄金可以转移吗？,黄金,黄金,True,0.9999998211860657
13283,413,混合型基金的资产配置是怎样的？,混合型基金的资产配置是怎样的？,基金,基金,True,1.0000001192092896
13284,414,黄金期货的最后交易日是什么时候？,黄金期货的最后交易日是什么时候？,黄金,黄金,True,1.0000001192092896
13285,415,中国黄金的投资金条和山东黄金的有什么不同？,中国黄金的投资金条和山东黄金的有什么不同？,黄金,黄金,True,0.9999998807907104
13286,50,macd金叉和死叉怎么看？,macd金叉和死叉怎么看？,股票,股票,True,0.9999999403953552
13287,417,短线交易有哪些技巧？,短线交易有哪些技巧？,股票,股票,True,1.0
13288,418,什么是熊猫金币？它和普通金币比有什么优势？它免征增值税吗？,什么是熊猫金币？它和普通金币比有什么优势？它免征增值税吗？,黄金,黄金,True,1.0
13289,419,公积金怎么提取？,公积金怎么提取？,非金融,非金融,True,0.9999997019767761
13290,420,什么是担保品？维持担保比例低于多少会爆仓？,什么是担保品？维持担保比例低于多少会爆仓？,股票,股票,True,1.0000001192092896
13291,421,债券评级机构有哪些？,债券评级机构有哪些？,债券,债券,True,1.0
13292,422,电商发展对物流股的影响？,电商发展对物流股的影响？,股票,股票,True,1.0
13293,52,指数增强基金能跑赢指数吗？,什么是增强型指数基金？它真的能跑赢指数吗？,股票,基金,False,0.955071210861206
13294,424,什么是基金的认购？和申购有什么不同？,什么是基金的认购？和申购有什么不同？,基金,基金,True,1.0
13295,425,被强制退市的股票还有价值吗？,被强制退市的股票还有价值吗？,股票,股票,True,1.0
13296,426,m1和m2增速差与债券市场的关系？,m1和m2增速差与债券市场的关系？,债券,债券,True,0.9999998807907104
13297,427,什么是新股申购（打新）？,什么是新股申购（打新）？,股票,股票,True,1.0000001192092896
13298,428,美联储议息会议对国内债市的传导？,美联储议息会议对国内债市的传导？,债券,债券,True,1.0
13299,429,南非的黄金生产对世界金价有什么影响？,南非的黄金生产对世界金价有什么影响？,黄金,黄金,True,1.0000001192092896
13300,200,什么是基金的封闭期？,什么是基金的封闭期？,基金,基金,True,1.0
13301,431,如何看待机构调研信息？,如何看待机构调研信息？,股票,股票,True,0.9999998807907104
13302,432,债券投资收益率大概有多少？,债券投资收益率大概有多少？,债券,债券,True,1.0
13303,433,定期开放式基金值得买吗？,定期开放式基金值得买吗？,基金,基金,True,0.9999999403953552
13304,434,什么是天地板、地天板？,什么是天地板、地天板？,股票,股票,True,1.000000238418579
13305,435,什么是期权？和股票有什么关系？（基础了解）,什么是期权？和股票有什么关系？（基础了解）,股票,股票,True,1.0000003576278687
13306,436,特大单、大单、中单、小单是怎么划分的？,特大单、大单、中单、小单是怎么划分的？,股票,股票,True,1.0
13307,437,股票跌停了卖不出去怎么办？,股票跌停了卖不出去怎么办？,股票,股票,True,1.0000001192092896
13308,358,可转债可以一直持有不转股吗？,可转债会违约吗？如果正股退市了，我的转债怎么办？,债券,债券,True,0.9003919363021851
13309,439,什么是新能源？,什么是新能源？,股票,股票,True,1.0
13310,440,什么是杠杆牛？,什么是杠杆牛？,股票,股票,True,1.0000001192092896
13311,441,忘记配股缴款了怎么办？,忘记配股缴款了怎么办？,股票,股票,True,0.9999998211860657
13312,442,炒股亏损的常见原因有哪些？,炒股亏损的常见原因有哪些？,股票,股票,True,0.9999996423721313
13313,144,中短债基金风险大吗？,债券基金的风险大吗？,基金,基金,True,0.9503346681594849
13314,210,盈利的股票要不要赶紧卖掉？,什么时候应该卖出股票？获利了结点和止损点怎么设置？,股票,股票,True,0.9123450517654419
13315,90,什么是公司债？,什么是金融债？,债券,债券,True,0.9083397388458252
13316,446,熊猫金币和金条相比哪个更好？,熊猫金币和金条相比哪个更好？,黄金,黄金,True,1.0000001192092896
13317,447,什么是宠物经济概念股？,什么是宠物经济概念股？,股票,股票,True,1.0
13318,448,什么是债券的实质违约？,什么是债券的实质违约？,债券,债券,True,1.0000001192092896
13319,449,金店回收黄金的价格是怎么定的？,金店回收黄金的价格是怎么定的？,黄金,黄金,True,1.0000001192092896
13320,450,什么是融券做空？,什么是融券做空？,股票,股票,True,0.9999999403953552
13321,451,支付宝买基金靠谱吗？,支付宝买基金靠谱吗？,基金,基金,True,1.0000001192092896
13322,58,什么是黄金矿业公司的股票？,什么是黄金矿业公司的股票？,黄金,黄金,True,1.0
13323,453,开立纸黄金账户需要什么条件？,开立纸黄金账户需要什么条件？,黄金,黄金,True,1.0
13324,380,社保基金会配置黄金吗？,社保基金会配置黄金吗？,黄金,黄金,True,1.000000238418579
13325,455,基金涨了要不要止盈？,基金涨了要不要止盈？,基金,基金,True,1.000000238418579
13326,456,什么是主动积存？,什么是主动积存？,黄金,黄金,True,1.0000001192092896
13327,457,什么是区块链？,什么是区块链？,股票,股票,True,0.9999998807907104
13328,458,投资黄金基金的渠道有哪些？,投资黄金基金的渠道有哪些？,黄金,黄金,True,0.9999998807907104
13329,459,什么是程序化交易？,什么是程序化交易？,股票,股票,True,0.9999998211860657
13330,460,凭证式国债和记账式国债有什么区别？,凭证式国债和记账式国债有什么区别？,债券,债券,True,1.0
13331,461,什么是券商股？,什么是券商股？,股票,股票,True,1.000000238418579
13332,462,什么是炸板？,什么是炸板？,股票,股票,True,1.0000001192092896
13333,463,再平衡策略多久做一次？,再平衡策略多久做一次？,基金,基金,True,1.0000001192092896
13334,464,什么是基金的十大重仓股？,什么是基金的十大重仓股？,基金,基金,True,0.9999997615814209
13335,66,a股能否走出慢牛行情？,a股能否走出慢牛行情？,股票,股票,True,1.0
13336,466,什么是放量滞涨？,什么是放量滞涨？,股票,股票,True,1.0
13337,467,如何在行情软件上添加黄金价格走势？,如何在行情软件上添加黄金价格走势？,黄金,黄金,True,1.000000238418579
13338,668,什么是题材股？如何捕捉市场热点？,如何捕捉市场热点题材？,股票,股票,True,0.9556734561920166
13339,469,新股上市首日有涨跌幅限制吗？,新股上市首日有涨跌幅限制吗？,股票,股票,True,1.0000001192092896
13340,64,节前买国债逆回购划算吗？,国债逆回购怎么买？,股票,股票,True,0.9002587795257568
13341,337,什么是规模因子（小市值效应）？,什么是规模因子（小市值效应）？,股票,股票,True,0.9999997615814209
13342,472,商业头寸和非商业头寸在cot报告中代表什么？,商业头寸和非商业头寸在cot报告中代表什么？,黄金,黄金,True,0.9999998807907104
13343,473,这本书的作者是谁？,这本书的作者是谁？,非金融,非金融,True,1.0
13344,474,债券的估值是怎么做的？,债券的估值是怎么做的？,债券,债券,True,1.000000238418579
13345,475,世界主要经济体的pmi数据对黄金有何影响？,世界主要经济体的pmi数据对黄金有何影响？,黄金,黄金,True,1.0
13346,476,什么是mlf和lpr？它们和债券有关系吗？,什么是mlf和lpr？它们和债券有关系吗？,债券,债券,True,0.9999998807907104
13347,119,黄金和现金哪个更能在危机中保值？,黄金和房产相比，哪个更保值？,黄金,黄金,True,0.9173659086227417
13348,33,如何通过手机银行购买纸黄金？,如何通过手机银行购买纸黄金？,黄金,黄金,True,0.9999997615814209
13349,479,app上的筹码分布图怎么看？,app上的筹码分布图怎么看？,股票,股票,True,1.0000001192092896
13350,480,什么是送转股？,什么是送转股？,股票,股票,True,0.9999999403953552
13351,481,国债期货对股市有什么影响？,国债期货对股市有什么影响？,股票,股票,True,1.0
13352,3,lof基金和etf有什么区别？,lof基金和etf有什么区别？,基金,基金,True,0.9999998807907104
13353,483,股票账户里的资金安全吗？,股票账户里的资金安全吗？,股票,股票,True,1.0
13354,191,什么是操纵证券市场罪？,什么是操纵证券市场罪？,股票,股票,True,1.0000001192092896
13355,485,对投资者来说，可赎回债券有什么缺点？,对投资者来说，可赎回债券有什么缺点？,债券,债券,True,1.0000004768371582
13356,486,买入和卖出指令提交后，多久能成交？,买入和卖出指令提交后，多久能成交？,黄金,黄金,True,0.9999998807907104
13357,487,什么是ipo（首次公开募股）？,什么是ipo（首次公开募股）？,股票,股票,True,1.0
13358,59,黄金的需求主要来自哪里？,黄金的供需关系如何影响价格？,黄金,黄金,True,0.9137573838233948
13359,489,机票什么时候买最便宜？,机票什么时候买最便宜？,非金融,非金融,True,0.9999998211860657
13360,490,什么是沉没成本谬误？,什么是沉没成本谬误？,股票,股票,True,1.0
13361,124,黄金的长期实际收益率是多少？,黄金抵押贷款的利率是多少？,黄金,黄金,True,0.9170053005218506
13362,492,为什么说黄金是没有利息的债券？,为什么说黄金是没有利息的债券？,黄金,黄金,True,1.0
13363,493,黄金etf的流动性怎么样？,黄金etf的流动性怎么样？,黄金,黄金,True,1.0000001192092896
13364,494,晚上可以挂单吗？,晚上可以挂单吗？,股票,股票,True,1.0000001192092896
13365,60,如何分辨合法的黄金交易平台和非法的“黑平台”？,如何鉴别非法的黄金外汇交易平台？,黄金,黄金,True,0.9472993612289429
13366,496,什么是网格交易法？,什么是网格交易法？,基金,基金,True,1.0
13367,285,什么是跨境etf？交易时间怎么算？有汇率风险吗？,什么是跨境etf？,基金,股票,False,0.9423736333847046
13368,498,多个平台定投同一只基金好吗？,多个平台定投同一只基金好吗？,基金,基金,True,1.0
13369,499,减肥期间能吃什么水果？,减肥期间能吃什么水果？,非金融,非金融,True,0.9999998807907104
13370,500,基金交易遵循什么原则？什么是“未知价”原则？,基金交易遵循什么原则？什么是“未知价”原则？,基金,基金,True,0.9999998807907104
13371,501,如何给保险股估值？,如何给保险股估值？,股票,股票,True,1.0
13372,502,国内有杠杆etf吗？,国内有杠杆etf吗？,基金,基金,True,1.000000238418579
13373,503,什么是最大回撤？,什么是最大回撤？,基金,基金,True,1.0
13374,504,什么是行为金融学？,什么是行为金融学？,股票,股票,True,0.9999999403953552
13375,505,加杠杆买黄金适合新手吗？,加杠杆买黄金适合新手吗？,黄金,黄金,True,0.9999999403953552
13376,506,遇到陌生人拉你炒“伦敦金”或“外汇黄金”，该怎么防范？,遇到陌生人拉你炒“伦敦金”或“外汇黄金”，该怎么防范？,黄金,黄金,True,1.0000001192092896
13377,507,黄金交易市场主要有哪些？它们的交易时间是怎么样的？,黄金交易市场主要有哪些？它们的交易时间是怎么样的？,黄金,黄金,True,0.9999997615814209
13378,508,dcf估值模型怎么用？,dcf估值模型怎么用？,股票,股票,True,0.9999998807907104
13379,509,人民币升值利好哪些股票？,人民币升值利好哪些股票？,股票,股票,True,1.0000001192092896
13380,510,什么是cro、cdmo？,什么是cro、cdmo？,股票,股票,True,1.0
13381,511,证券公司倒闭了怎么办？,证券公司倒闭了怎么办？,股票,股票,True,1.000000238418579
13382,512,长线投资和短线投机，哪种更适合普通人？,长线投资和短线投机，哪种更适合普通人？,股票,股票,True,1.0
13383,81,什么是基金转托管？,什么是基金转换？,基金,基金,True,0.9276201725006104
13384,514,怎么查社保缴费记录？,怎么查社保缴费记录？,非金融,非金融,True,1.0000001192092896
13385,515,标准普尔家庭资产配置图适用吗？,标准普尔家庭资产配置图适用吗？,基金,基金,True,0.9999998807907104
13386,516,内地投资者可以买香港的债券吗？（跨境理财通相关）,内地投资者可以买香港的债券吗？（跨境理财通相关）,债券,债券,True,1.0000001192092896
13387,517,什么是美式期权和欧式期权？黄金期权是哪种？,什么是美式期权和欧式期权？黄金期权是哪种？,黄金,黄金,True,1.0
13388,518,未来黄金交易会不会完全数字化？,未来黄金交易会不会完全数字化？,黄金,黄金,True,0.9999998807907104
13389,26,购买实物黄金需要交增值税吗？,个人纸黄金交易的收益，需要缴纳个人所得税吗？,黄金,黄金,True,0.9223771691322327
13390,236,什么是指数基金？,什么是指数基金？,基金,股票,False,0.9999998211860657
13391,437,股票跌停了卖不出去怎么办？,股票跌停了卖不出去怎么办？,股票,股票,True,1.0000001192092896
13392,522,买了金条怎么保管？放家里保险箱安全还是银行保管箱安全？,买了金条怎么保管？放家里保险箱安全还是银行保管箱安全？,黄金,黄金,True,1.0
13393,523,债券的净价交易和全价结算是什么意思？,债券的净价交易和全价结算是什么意思？,债券,债券,True,1.0000001192092896
13394,524,黄金t+d的递延费是什么意思？是每天都要交吗？,黄金t+d的递延费是什么意思？是每天都要交吗？,黄金,黄金,True,1.0000001192092896
13395,525,人民币升值对航空股是利好还是利空？,人民币升值对航空股是利好还是利空？,股票,股票,True,1.0000001192092896
13396,526,流动性危机时（如2020年3月），为什么黄金也跌了？,流动性危机时（如2020年3月），为什么黄金也跌了？,黄金,黄金,True,0.9999998807907104
13397,527,港股通下的港股交易规则？,港股通下的港股交易规则？,股票,股票,True,1.0
13398,397,收到监管函的股票能买吗？,收到监管函的股票能买吗？,股票,股票,True,0.9999998211860657
13399,529,节假日股市休市安排？,节假日股市休市安排？,股票,股票,True,1.000000238418579
13400,530,什么是人民币升值？,什么是人民币升值？,股票,股票,True,1.000000238418579
13401,236,什么是恒生指数基金？,什么是指数基金？,基金,股票,False,0.9230302572250366
13402,261,黄金价格波动大吗？,白银的波动通常比黄金大吗？,黄金,黄金,True,0.9198753237724304
13403,533,什么是抢帽子交易？,什么是抢帽子交易？,股票,股票,True,0.9999998211860657
13404,604,什么是etf？和股票有什么区别？,商品etf和商品期货有什么区别？,股票,基金,False,0.9197649955749512
13405,535,原油价格和黄金价格有关系吗？,原油价格和黄金价格有关系吗？,黄金,黄金,True,1.0
13406,536,油价大涨利好哪些股票？,油价大涨利好哪些股票？,股票,股票,True,1.0000001192092896
13407,422,电商发展对物流股的影响？,电商发展对物流股的影响？,股票,股票,True,1.0
13408,479,如何看筹码分布图？,app上的筹码分布图怎么看？,股票,股票,True,0.964931845664978
13409,539,债券登记在哪里？我买了债券怎么证明是我的？,债券登记在哪里？我买了债券怎么证明是我的？,债券,债券,True,0.9999999403953552
13410,540,买了债券后，能抵押出去再借钱吗？,买了债券后，能抵押出去再借钱吗？,债券,债券,True,1.0000001192092896
13411,541,什么是快递物流股？,什么是快递物流股？,股票,股票,True,1.0
13412,542,如何看待黄金的“杯柄形态”？,如何看待黄金的“杯柄形态”？,黄金,黄金,True,1.0000001192092896
13413,104,什么是reits基金？,什么是reits基金？,基金,基金,True,0.9999997615814209
13414,544,滴滴打车的客服电话是多少？,滴滴打车的客服电话是多少？,非金融,非金融,True,1.000000238418579
13415,545,什么是交易对手风险？,什么是交易对手风险？,黄金,黄金,True,1.0
13416,546,遗产继承顺序是什么？,遗产继承顺序是什么？,非金融,非金融,True,0.9999999403953552
13417,547,基金经理换了，我是不是该卖掉这只基金？,基金经理换了，我是不是该卖掉这只基金？,基金,基金,True,0.9999999403953552
13418,548,什么是投资者保护基金？,什么是投资者保护基金？,股票,股票,True,0.9999998807907104
13419,361,共享单车怎么退押金？,共享单车怎么退押金？,非金融,非金融,True,0.9999999403953552
13420,550,宇宙中的黄金是怎么形成的？,宇宙中的黄金是怎么形成的？,黄金,黄金,True,1.000000238418579
13421,551,什么是闪电下单？,什么是闪电下单？,股票,股票,True,0.9999997615814209
13422,552,为什么经济不好时，债券反而 often 会上涨？,为什么经济不好时，债券反而 often 会上涨？,债券,债券,True,1.0
13423,553,cpi和ppi数据对a股的影响？,cpi和ppi数据对a股的影响？,股票,股票,True,0.9999999403953552
13424,554,申购新股后，什么时候知道中签结果？,申购新股后，什么时候知道中签结果？,股票,股票,True,0.9999998807907104
13425,555,缺芯对汽车股的影响是什么？,缺芯对汽车股的影响是什么？,股票,股票,True,0.9999999403953552
13426,556,可以购买金矿的矿石作为投资吗？,可以购买金矿的矿石作为投资吗？,黄金,黄金,True,1.0
13427,557,什么是盘中估值？,什么是盘中估值？,基金,基金,True,1.0
13428,518,未来黄金交易会不会完全数字化？,未来黄金交易会不会完全数字化？,黄金,黄金,True,0.9999998807907104
13429,89,医药基金集采影响大吗？,集采对医药股的影响到底有多大？,基金,股票,False,0.920795738697052
13430,560,什么是量化基金？,什么是量化基金？,基金,基金,True,1.0000001192092896
13431,40,利率变动对债券基金有什么影响？,利率变动对债券基金有什么影响？,基金,基金,True,1.000000238418579
13432,3,etf和普通指数基金有什么不同？,lof基金和etf有什么区别？,基金,基金,True,0.9176145792007446
13433,563,量化交易对散户有什么影响？,量化交易对散户有什么影响？,股票,股票,True,1.0
13434,248,通胀挂钩债券怎么保护投资者收益？,什么是通胀挂钩债券？,债券,债券,True,0.9390510320663452
13435,565,外盘和内盘是什么意思？,外盘和内盘是什么意思？,股票,股票,True,1.0
13436,566,股市中有哪些迷信行为？,股市中有哪些迷信行为？,股票,股票,True,0.9999998807907104
13437,567,什么是富时罗素世界国债指数？,什么是富时罗素世界国债指数？,债券,债券,True,1.0
13438,568,什么是证券从业资格？,什么是证券从业资格？,股票,股票,True,1.000000238418579
13439,569,提取大额实物黄金需要什么手续？,提取大额实物黄金需要什么手续？,黄金,黄金,True,1.0000001192092896
13440,570,什么是t+1交易制度？,什么是t+1交易制度？,股票,股票,True,1.0
13441,571,什么是战略配售基金？,什么是战略配售基金？,基金,基金,True,0.9999999403953552
13442,898,回购黄金时的手续费一般是多少？,黄金期货交易的手续费包括哪些？,黄金,黄金,True,0.9269888401031494
13443,573,什么时候应该空仓？,什么时候应该空仓？,股票,股票,True,1.000000238418579
13444,574,购买黄金时的“au9999”是什么意思？,购买黄金时的“au9999”是什么意思？,黄金,黄金,True,1.0000001192092896
13445,575,券商股为什么被称为牛市旗手？,券商股为什么被称为牛市旗手？,股票,股票,True,0.9999998807907104
13446,576,什么是平衡型基金？,什么是平衡型基金？,基金,基金,True,1.0000001192092896
13447,279,香港的黄金市场和内地有什么区别？,香港的黄金市场和内地有什么区别？,黄金,黄金,True,1.0
13448,578,什么是隐形冠军？,什么是隐形冠军？,股票,股票,True,0.9999998807907104
13449,579,镀金首饰掉色后还值钱吗？,镀金首饰掉色后还值钱吗？,黄金,黄金,True,0.9999998807907104
13450,580,什么是rsi指标？,什么是rsi指标？,股票,股票,True,0.9999998807907104
13451,622,在金店买投资金条和在银行买有什么区别？,银行出售的“投资金条”和“工艺金条”有什么不同？回购价格一样吗？,黄金,黄金,True,0.9153529405593872
13452,582,运动服饰为什么比男装女装表现好？,运动服饰为什么比男装女装表现好？,股票,股票,True,1.0000001192092896
13453,583,过度自信对投资有什么影响？,过度自信对投资有什么影响？,股票,股票,True,0.9999998211860657
13454,584,证券公司能买黄金吗？,证券公司能买黄金吗？,黄金,黄金,True,0.9999997019767761
13455,456,什么是主动积存？,什么是主动积存？,黄金,黄金,True,1.0000001192092896
13456,586,基金投资中最容易犯的错误是什么？,基金投资中最容易犯的错误是什么？,基金,基金,True,0.9999998807907104
13457,540,基金可以抵押贷款吗？,买了债券后，能抵押出去再借钱吗？,基金,债券,False,0.9007546901702881
13458,588,黄金的定价机制是怎样的？什么是“伦敦金定盘价”？,黄金的定价机制是怎样的？什么是“伦敦金定盘价”？,黄金,黄金,True,1.0
13459,589,什么是慈善信托？,什么是慈善信托？,股票,股票,True,0.9999999403953552
13460,590,遇到基金纠纷如何维权？,遇到基金纠纷如何维权？,基金,基金,True,0.9999998807907104
13461,553,ppi和cpi的剪刀差对债市影响？,cpi和ppi数据对a股的影响？,债券,股票,False,0.915457010269165
13462,535,股市表现和黄金价格有关系吗？,原油价格和黄金价格有关系吗？,黄金,黄金,True,0.9301912784576416
13463,593,降准对股市是利好为什么有时会跌？,降准对股市是利好为什么有时会跌？,股票,股票,True,1.0
13464,594,碳中和概念股有哪些？,碳中和概念股有哪些？,股票,股票,True,0.9999998807907104
13465,455,基金涨了要不要止盈？,基金涨了要不要止盈？,基金,基金,True,1.000000238418579
13466,596,怎么查可转债的下修条款？,怎么查可转债的下修条款？,债券,债券,True,0.9999999403953552
13467,113,股票开户需要准备什么材料？,如何开通股票账户？需要带什么材料？,股票,股票,True,0.9620789289474487
13468,598,什么是芯片短缺？,什么是芯片短缺？,股票,股票,True,1.0
13469,599,什么是诱多？,什么是诱多？,股票,股票,True,0.9999997615814209
13470,600,什么是存款准备金率？,什么是存款准备金率？,股票,股票,True,1.0
13471,601,比特币支持者常说比特币比黄金好，你怎么看？,比特币支持者常说比特币比黄金好，你怎么看？,黄金,黄金,True,0.9999998211860657
13472,435,期权和期货有什么区别？,什么是期权？和股票有什么关系？（基础了解）,股票,股票,True,0.907607913017273
13473,535,股市表现和黄金价格有关系吗？,原油价格和黄金价格有关系吗？,黄金,黄金,True,0.9301912784576416
13474,604,商品etf和商品期货有什么区别？,商品etf和商品期货有什么区别？,基金,基金,True,0.9999998807907104
13475,455,基金亏损后能否止损？,基金涨了要不要止盈？,基金,基金,True,0.9097908735275269
13476,606,什么是限价委托？什么是市价委托？,什么是限价委托？什么是市价委托？,股票,股票,True,1.0000001192092896
13477,607,持有正股怎么参与可转债配售？,持有正股怎么参与可转债配售？,债券,债券,True,0.9999998807907104
13478,608,企业为什么需要租赁黄金？,企业为什么需要租赁黄金？,黄金,黄金,True,0.9999998807907104
13479,609,普通人能买私募基金吗？,普通人能买私募基金吗？,基金,基金,True,0.9999999403953552
13480,610,如何在银行app上设置黄金的到价提醒？,如何在银行app上设置黄金的到价提醒？,黄金,黄金,True,1.0000001192092896
13481,345,在基金公司官网买基金费率低吗？,在基金公司官网买基金费率低吗？,基金,基金,True,0.9999997615814209
13482,612,什么是中华交易服务中国120指数？,什么是中华交易服务中国120指数？,股票,股票,True,1.0
13483,613,如何查看一只基金的季报、年报？主要关注哪些数据？,如何查看一只基金的季报、年报？主要关注哪些数据？,基金,基金,True,1.0
13484,614,为什么我的基金赎回申请失败？,为什么我的基金赎回申请失败？,基金,基金,True,0.9999999403953552
13485,615,打新基金的收益如何？,打新基金的收益如何？,基金,基金,True,1.000000238418579
13486,616,我被套牢了，是该“割肉”还是“补仓”？,我被套牢了，是该“割肉”还是“补仓”？,股票,股票,True,0.9999997615814209
13487,617,一个人可以开几个股票账户？,一个人可以开几个股票账户？,股票,股票,True,0.9999999403953552
13488,618,次贷危机和mbs有什么关系？,次贷危机和mbs有什么关系？,债券,债券,True,1.000000238418579
13489,619,股票账户买基金手续费有优惠吗？,股票账户买基金手续费有优惠吗？,股票,股票,True,0.9999997615814209
13490,402,如何构建一个包含黄金的稳健投资组合？,如何构建自己的投资组合？,黄金,股票,False,0.9118655920028687
13491,621,什么是黄金的“便利收益”？,什么是黄金的“便利收益”？,黄金,黄金,True,0.9999999403953552
13492,622,银行出售的“投资金条”和“工艺金条”有什么不同？回购价格一样吗？,银行出售的“投资金条”和“工艺金条”有什么不同？回购价格一样吗？,黄金,黄金,True,1.000000238418579
13493,623,学习黄金投资，有哪些必读的书籍或资料？,学习黄金投资，有哪些必读的书籍或资料？,黄金,黄金,True,1.0000001192092896
13494,624,纸黄金的报价是参照国际金价还是国内金价？,纸黄金的报价是参照国际金价还是国内金价？,黄金,黄金,True,0.9999999403953552
13495,141,离婚时基金资产怎么分割？,离婚时基金资产怎么分割？,基金,基金,True,0.9999998807907104
13496,626,黄金在伊朗应对制裁中扮演什么角色？,黄金在伊朗应对制裁中扮演什么角色？,黄金,黄金,True,1.0
13497,627,什么是优先股？,什么是优先股？,股票,股票,True,0.9999999403953552
13498,628,如何查看黄金etf的持仓量？,如何查看黄金etf的持仓量？,黄金,黄金,True,1.0000001192092896
13499,356,什么是收盘集合竞价？,什么是集合竞价？,股票,股票,True,0.9259395599365234
13500,630,投资黄金etf有哪些费用（管理费、托管费）？,投资黄金etf有哪些费用（管理费、托管费）？,黄金,黄金,True,0.9999998807907104
13501,631,退休人员适合买基金吗？,退休人员适合买基金吗？,基金,基金,True,1.0000001192092896
13502,632,什么是保险理财？,什么是保险理财？,股票,股票,True,1.0
13503,633,什么是估值定投？,什么是估值定投？,基金,基金,True,0.9999999403953552
13504,634,什么是“浇铸金”和“压铸金”？,什么是“浇铸金”和“压铸金”？,黄金,黄金,True,0.9999997615814209
13505,635,买基金需要交哪些费用？,买基金需要交哪些费用？,基金,基金,True,1.0
13506,636,什么是整体上市？,什么是整体上市？,股票,股票,True,0.9999998807907104
13507,144,债券基金的风险大吗？,债券基金的风险大吗？,基金,基金,True,1.0
